KIND;OPR;STAT;AREA;CITY          ; CB          ; LAC ; CID ;GSM ;DCS ;3G L ; 3G C ;  3G S   ;U-L; U900 ;U-S ;  DATE   ; ADDR                  ; REM                                                  ;  OZIN     ;  OZIE  ;LOCK
$;V;R  ;MIO; Аляхновічы          ; OLEHNOVICHI ; 115 ;  70 ;123 ;  6 ; 115 ; 3579 ;123456789;115; 5070 ;123 ;05.07.05; Маладзечанскі р-н    ; вежа 70м                                             ; 54.147487; 27.116232;G
$;V;R  ;MIO; Аляхновічы          ;             ;     ;  70 ;    ;    ; 115 ; 1579 ;12 45 78 ;115; 5070 ; 5  ;05.09.19; Маладзечанскі р-н    ; вежа 70м                                             ; 54.147487; 27.116232;G
$;V;R  ;MIO; Аляхновічы          ;             ;     ;  70 ;    ;    ; 115 ; 2579 ;1  4  7  ;115; 5070 ;  48;30.08.20; Маладзечанскі р-н    ; вежа 70м                                             ; 54.147487; 27.116232;G
$;V;R  ;MIO; Аляхновічы          ;             ;     ;  70 ;    ;    ; 115 ; 4579 ;12345    ;   ;      ;    ;25.05.19; Маладзечанскі р-н    ; вежа 70м                                             ; 54.147487; 27.116232;G
$;V;R  ;MIO; Сёмкава             ; SEMKOVO     ; 116 ;  71 ;123 ;    ; 116 ; 3660 ;123456789;116; 5071 ;123 ;11.12.06; Менскі р-н           ; воданапорная вежа, трыпод                            ; 54.015510; 27.439090;G
$;V;R  ;MIO; Сёмкава             ;             ;     ;  71 ;    ;    ; 116 ; 1660 ;1  4  7  ;   ;      ;    ;04.09.21; Менскі р-н           ; воданапорная вежа, трыпод                            ; 54.015510; 27.439090;G
$;V;R  ;MIO; Сёмкава             ;             ;     ;  71 ;    ;    ; 116 ; 4660 ;1234     ;   ;      ;    ;21.10.19; Менскі р-н           ; воданапорная вежа, трыпод                            ; 54.015510; 27.439090;G
$;V;RVM;MIO; Менск               ;             ; 108 ;  74 ;1   ;    ; 108 ; 3574 ;123456789;108; 5574 ;1   ;10.12.16; Баравая 5            ; Экспобел, заходняе крыло, усярэдзіне                 ; 53.964677; 27.622951;G
$;V;RVM;MIO; Менск               ;             ;     ;  74 ;    ;    ; 108 ; 1574 ;123      ;   ;      ;    ;12.05.19; Баравая 5            ; Экспобел, заходняе крыло, усярэдзіне                 ; 53.964677; 27.622951;G
$;V;R  ;MIO; Акцябрскі           ; OKTYABR'SKIJ; 112 ;  76 ;123 ;    ; 112 ; 3644 ;123456789;112; 5076 ;1234;10.10.05; Смалевіцкі р-н       ; ААТ "Смалявічы Бройлер", элеватар, мачта             ; 54.044513; 28.210555;G
$;V;R  ;MIO; Акцябрскі           ; OKTYABR'SKIJ; 112 ;  76 ;   7;    ; 112 ; 2644 ;123      ;112; 5076 ; 6 8;10.10.05; Смалевіцкі р-н       ; ААТ "Смалявічы Бройлер", элеватар, трубастойкі       ; 54.044735; 28.210172;G
$;V;R  ;MIO; Акцябрскі           ;             ;     ;  76 ;    ;    ; 112 ; 4644 ;123      ;   ;      ;    ;26.06.19; Смалевіцкі р-н       ; ААТ "Смалявічы Бройлер", элеватар, трубастойкі       ; 54.044735; 28.210172;G
$;V;R  ;MIO; Садкі               ;             ; 117 ;  77 ;1237;    ; 117 ; 3618 ;123456789;117; 5915 ;123 ;16.07.16; Капыльскі р-н        ; вежа 70м                                             ; 53.225220; 27.297810;G
$;V;R  ;MIO; Садкі               ;             ;     ;  77 ;    ;    ; 117 ; 1618 ;1        ;117; 5915 ;   4;13.04.20; Капыльскі р-н        ; вежа 70м                                             ; 53.225220; 27.297810;G
$;V;R  ;MIO; Кулакі              ;             ; 117 ;  78 ;123 ;    ;     ;      ;         ;   ;      ;    ;07.07.16; Салігорскі р-н       ; апорная мачта                                        ; 52.802750; 27.513720;G
$;V;R  ;MIO; Жодзіна             ; ZHODINO     ; 113 ;  79 ;123 ;    ; 113 ; 3548;0123456789;113; 5079 ;123 ;27.02.07; Міру пр. 19          ; інтэрнат №3 ПА "БелАЗ", мачта                        ; 54.089331; 28.308270;G
$;V;R  ;MIO; Жодзіна             ;             ;     ;  79 ;    ;    ; 113 ; 4548 ;12348    ;   ;      ;    ;08.07.19; Міру пр. 19          ; інтэрнат №3 ПА "БелАЗ", мачта                        ; 54.089331; 28.308270;G
$;V;RGM;MIO; Прывольны           ; PRIVOL'NYJ  ; 112 ;  80 ;123 ;4 6 ; 112 ; 3783;0123456789;112; 5080 ;123 ;29.06.08; Менскі р-н           ; труба кацельні                                       ; 53.798996; 27.791677;G
$;V;RGM;MIO; Прывольны           ;             ;     ;  80 ;    ;    ; 112 ; 4783;0123456789;112; 5080 ;4 6 ;27.05.19; Менскі р-н           ; труба кацельні                                       ; 53.798996; 27.791677;G
$;V;R  ;MIO; Дубеі               ;             ; 117 ;  81 ;123 ;    ; 117 ; 3686 ;12 45678 ;117; 5839 ;1   ;07.07.16; Салігорскі р-н       ; РТПС, Салігорскі цэх УКРВ                            ; 52.779350; 27.461520;G
$;V;R  ;MIO; Дубеі               ;             ;     ;  81 ;    ;    ; 117 ; 4686 ;1 3      ;   ;      ;    ;20.06.21; Салігорскі р-н       ; РТПС, Салігорскі цэх УКРВ                            ; 52.779350; 27.461520;G
$;V;R  ;MIO; Лясны               ; LESNOJ      ; 116 ;  82 ;123 ; 56 ; 116 ;  583 ;123456789;116; 5082 ;123 ;29.11.05; Менскі р-н           ; Мірная 15, інтэрнат, мачта                           ; 54.0091  ; 27.6794  ;G
$;V;R  ;MIO; Лясны               ;             ;     ;  82 ;    ;    ; 116 ; 5831 ;1  4  7  ;   ;      ;    ;30.11.14; Менскі р-н           ; Мірная 15, інтэрнат, мачта                           ; 54.0091  ; 27.6794  ;G
$;V;R  ;MIO; Лясны               ;             ;     ;  82 ;    ;    ; 116 ; 1583 ;1237     ;   ;      ;    ;23.05.19; Менскі р-н           ; Мірная 15, інтэрнат, мачта                           ; 54.0091  ; 27.6794  ;G
$;V;R  ;MIO; Барысаў             ; BORISOV     ; 113 ;  83 ;123 ;    ; 113 ; 3504 ;123456789;113; 5083 ;1234;15.02.05;Палка Нармандыя-Нёман 167;ААТ "Экран", мачта                                 ; 54.262815; 28.514832;G
$;V;R  ;MIO; Барысаў             ;             ;     ;  83 ;    ;    ; 113 ; 5504 ;1  4  7  ;   ;      ;    ;19.08.20;Палка Нармандыя-Нёман 167;ААТ "Экран", мачта                                 ; 54.262815; 28.514832;G
$;V;R  ;MIO; Барысаў             ; BORISOV     ; 113 ;  84 ;123 ;    ; 113 ; 3505 ;123456789;113; 5084 ;123 ;15.02.05; Чапаева 56           ; з-д"Аўтагідраўзмацняльнік", адмін.будынак, мачта     ; 54.207701; 28.499852;G
$;V;R  ;MIO; Печы                ; BORISOV     ; 113 ;  85 ;123 ;    ; 113 ; 3742 ;123456789;113; 5085 ;123 ;30.08.08; Барысаўскі р-н       ; Сярэбранікава 20Б, пункт прыёму шклотары, мачта      ; 54.179033; 28.472826;G
$;V;R  ;MIO; Печы                ;             ;     ;  85 ;    ;    ; 113 ; 4742 ;123      ;   ;      ;    ;08.07.19; Барысаўскі р-н       ; Сярэбранікава 20Б, пункт прыёму шклотары, мачта      ; 54.179033; 28.472826;G
$;V;R  ;MIO; Ананічы             ; ANANICHI    ; 111 ;  86 ;1234; 567; 111 ; 3906 ;123456789;111; 5086 ;1234;03.04.07; Пухавіцкі р-н        ; вежа 70м                                             ; 53.633430; 28.093040;G
$;V;R  ;MIO; Ананічы             ;             ;     ;  86 ;    ;    ; 111 ; 4906 ;12       ;   ;      ;    ;14.07.19; Пухавіцкі р-н        ; вежа 70м                                             ; 53.633430; 28.093040;G
$;V;R  ;MIO; Падлессе            ; PODLES'E    ; 111 ;  87 ;123 ;    ; 111 ; 3781 ;123456789;111; 5912 ;123 ;26.03.07; Стаўбцкоўскі р-н     ; М1, вежа 70м                                         ; 53.391206; 26.537847;G
$;V;R  ;MIO; Падлессе            ;             ;     ;  87 ;    ;    ; 111 ; 2781 ;1        ;   ;      ;    ;25.08.19; Стаўбцкоўскі р-н     ; М1, вежа 70м                                         ; 53.391206; 26.537847;G
$;V;R  ;MIO; Падлессе            ;             ;     ;  87 ;    ;    ; 111 ; 4781 ; 23      ;   ;      ;    ;28.07.19; Стаўбцкоўскі р-н     ; М1, вежа 70м                                         ; 53.391206; 26.537847;G
$;V;R  ;MIO; Салігорск           ; SOLIGORSK   ; 117 ;  87 ;123 ;    ; 117 ; 3543 ;123456   ;117; 5087 ;12  ;24.09.06; Заслонова 61         ; інтэрнат, мачта                                      ; 52.783660; 27.513630;G
$;V;R  ;MIO; Салігорск           ; SOLIGORSK   ; 117 ;  88 ;123 ;    ; 117 ; 3544 ;123456789;117; 5088 ;12  ;04.02.07; Чыгуначная 48        ; універсам, мачта                                     ; 52.789120; 27.527060;G
$;V;RGM;MIO; Каляіна             ; VESKA       ; 777 ;  90 ;12  ;    ; 777 ; 3819 ;12       ;   ;      ;    ;10.10.05; Чэрвенскі р-н        ; УП"Нафтабітумны завод", труба, двухсектарная БС      ; 53.583091; 28.754587;G
$;V;R  ;MIO; Урэчча              ; URECH'E     ; 117 ;  91 ;123 ;4   ; 117 ; 3801 ;1 34 6   ;   ;      ;    ;07.07.16; Любанскі р-н         ; Завадская 1, спіртзавод "Крышталь", два трыпода      ; 52.947650; 27.888660;G
$;V;R  ;MIO; Казыры              ; KOZYRI      ; 116 ;  92 ;123 ;    ; 116 ; 3653 ;123456  9;116; 5092 ;123 ;13.04.10; Лагойскі р-н         ; М3, заваротак на Хатынь, вежа 70м                    ; 54.328256; 27.870727;G
$;V;R  ;MIO; Казыры              ;             ;     ;  92 ;    ;    ; 116 ; 4653 ;  3      ;116; 5092 ; 6  ;20.07.20; Лагойскі р-н         ; М3, заваротак на Хатынь, вежа 70м                    ; 54.328256; 27.870727;G
$;V;R  ;MIO; Рабінаўка           ; RYABINOVKA  ; 111 ;  93 ;123 ; 56 ; 111 ; 3698 ;123456789;111; 5093 ;1234;13.03.07; Уздзенскі р-н        ; Р23, 41-шы км, вежа 70м                              ; 53.562188; 27.468755;G
$;V;R  ;MIO; Рабінаўка           ; RYABINOVKA  ; 111 ;  93 ;   4;   7; 111 ; 1698 ;123      ;111; 5093 ;5678;13.03.07; Уздзенскі р-н        ; Р23, 41-шы км, вежа 70м                              ; 53.562188; 27.468755;G
$;V;R  ;MIO; Рабінаўка           ;             ;     ;  93 ;    ;    ; 111 ; 4698 ;12       ;   ;      ;    ;10.08.19; Уздзенскі р-н        ; Р23, 41-шы км, вежа 70м                              ; 53.562188; 27.468755;G
$;V;R  ;MIO; Менск (Азярцо)      ; MINSK       ; 103 ;  94 ;123 ;    ; 103 ; 3094 ;123456789;103; 5094 ;123 ;17.04.07; Мянькоўскі тракт 2   ; ГС Кальцо, слуп у салона Форд                        ; 53.854400; 27.422870;G
$;V;R  ;MIO; Менск (Азярцо)      ;             ;     ;  94 ;    ;    ; 103 ; 4094 ; 2       ;   ;      ;    ;03.07.19; Мянькоўскі тракт 2   ; ГС Кальцо, слуп у салона Форд                        ; 53.854400; 27.422870;G
$;V;R  ;MIO; Валяр'яны           ; VALER`YANY  ; 111 ;  94 ;1234; 5  ; 111 ; 3872 ;123456789;111; 5094 ;1234;08.05.08; Уздзенскі р-н        ; Р23, - км, вежа 70м                                  ; 53.422449; 27.494766;G
$;V;R  ;MIO; Валяр'яны           ;             ;     ;  94 ;    ;   7; 111 ; 4872 ;  3      ;111; 5094 ;67  ;09.10.19; Уздзенскі р-н        ; Р23, - км, вежа 70м                                  ; 53.422449; 27.494766;G
$;V;R  ;MIO; Загліннае           ; ZAGLINNOE   ; 117 ;  95 ;1234;    ;     ;      ;         ;117; 5095 ;1   ;16.08.05; Салігорскі р-н       ; Р23 Менск-Слуцк, --- км, вежа                        ; 52.656250; 27.463270;G
$;V;R  ;MIO; Амнішава            ; AMNISHEVO   ; 116 ;  96 ;123 ;    ; 116 ; 3715 ;123456  9;116; 5096 ;1236;03.04.05; Лагойскі р-н         ; М3, вежа 70м                                         ; 54.573819; 27.876334;G
$;V;R  ;MIO; Запасенне           ; ZAPASEN'E   ; 112 ;  97 ;123 ;    ; 112 ; 3752 ;123456789;112; 5097 ;123 ;18.09.06; Чэрвенскі р-н        ; М4, 51 км, вежа 70м                                  ; 53.758736; 28.245393;G
$;V;R  ;MIO; Запасенне           ;             ;     ;  97 ;    ;    ; 112 ; 4752 ;123      ;112; 5097 ;456 ;15.01.21; Чэрвенскі р-н        ; М4, 51 км, вежа 70м                                  ; 53.758736; 28.245393;G
$;V;R  ;MIO; Хутар               ; HUTOR       ; 112 ;  98 ;123 ;    ; 112 ; 3707 ;1234567 9;112; 5098 ;1 3 ;18.09.06; Чэрвенскі р-н        ; М4, 81 км, вежа 70м                                  ; 53.765468; 28.671391;G
$;V;R  ;MIO; Хутар               ;             ;     ;  98 ;    ;    ; 112 ; 4707 ;1 3      ;   ;      ;    ;31.12.19; Чэрвенскі р-н        ; М4, 81 км, вежа 70м                                  ; 53.765468; 28.671391;G
$;V;R  ;MIO; Смілавічы           ; SMILOVICHI  ; 112 ;  99 ;123 ;4 6 ; 112 ; 3585 ;123456789;112; 5099 ;123 ;28.07.06; Чэрвенскі р-н        ; М.Горкага 12, каледж, мачта                          ; 53.751959; 28.015759;G
$;V;R  ;MIO; Смілавічы           ;             ;     ;  99 ;    ;    ; 112 ; 4585 ;123      ;112; 5099 ;4 6 ;21.10.19; Чэрвенскі р-н        ; М.Горкага 12, каледж, мачта                          ; 53.751959; 28.015759;G
$;V;R  ;MIO; Смілавічы           ; SMILOVICHI  ; 112 ; 100 ;123 ; 56 ; 112 ; 3830 ;123456789;112; 5100 ;123 ;15.06.05; Чэрвенскі р-н        ; Паўночная, вежа 70м                                  ; 53.757814; 28.041506;G
$;V;R  ;MIO; Смілавічы           ;             ; 112 ; 100 ;   7;    ; 112 ; 1830 ;1 34 678 ;112; 5100 ;45  ;15.01.21; Чэрвенскі р-н        ; Паўночная, вежа 70м                                  ; 53.757814; 28.041506;G
$;V;R  ;MIO; Смілавічы           ;             ;     ; 100 ;    ;    ; 112 ; 4830 ;1234 6   ;112; 5100 ;7   ;21.10.19; Чэрвенскі р-н        ; Паўночная, вежа 70м                                  ; 53.757814; 28.041506;G
$;V;R  ;MIO; Целякі              ; TELYAKI     ; 115 ; 100 ;123 ;    ;     ;      ;         ;   ;      ;    ;03.01.07; Мядзелскі р-н        ; РТПС                                                 ; 54.893260; 26.806400;G
$;V;R  ;MIO; Балачанка           ; BOLOCHANKA  ; 111 ; 101 ;1234;  67; 111 ; 3604 ;123456789;111; 5101 ;1234;15.01.07; Пухавіцкі р-н        ; М5, 73 км, вежа 70м                                  ; 53.485990; 28.350220;G
$;V;R  ;MIO; Балачанка           ;             ;     ; 101 ;    ;    ; 111 ; 4604 ;  3      ;   ;      ;    ;25.03.22; Пухавіцкі р-н        ; М5, 73 км, вежа 70м                                  ; 53.485990; 28.350220;G
$;V;RLM;MIO; Барысаў             ;             ; 113 ; 102 ;1   ;    ; 113 ; 3018 ;1  4  7  ;113; 5834 ;1   ;29.03.17; Гагарына 46          ; гарадскі стадыён, слуп, мікрабс?                     ; 54.223010; 28.491670;G
$;V;R  ;MIO; Костаўшчына         ; KOSTOVSCHINA; 112 ; 103 ;123 ;    ; 112 ; 3654 ;1 34 6789;112; 5103 ;123 ;18.09.06; Бярэзінскі р-н       ; М4, 91 км, супольная вежа 70м                        ; 53.788950; 28.832310;G
$;V;R  ;MIO; Костаўшчына         ;             ;     ; 103 ;    ;    ; 112 ; 4654 ;1        ;   ;      ;    ;15.01.21; Бярэзінскі р-н       ; М4, 91 км, супольная вежа 70м                        ; 53.788950; 28.832310;G
$;V;R  ;MIO; Пагост              ; POGOST      ; 112 ; 104 ;123 ;    ; 112 ; 3668 ;123456789;112; 5104 ;1 3 ;17.08.08; Бярэзінскі р-н       ; М4, 113 км, супольная вежа 70м                       ; 53.855196; 29.140433;G
$;V;R  ;MIO; Васілеўшчына        ;VASILEVSCHINA; 112 ; 105 ;123 ;    ; 112 ; 3636 ;1234567  ;112; 5105 ;123 ;18.09.06; Бярэзінскі р-н       ; М4, 130 км, супольная вежа 70м                       ; 53.902777; 29.371932;G
$;V;R  ;MIO; Васілеўшчына        ;             ;     ; 105 ;    ;    ; 112 ; 4636 ;1        ;   ;      ;    ;21.10.19; Бярэзінскі р-н       ; М4, 130 км, супольная вежа 70м                       ; 53.902777; 29.371932;G
$;V;R  ;MIO; Слуцк               ; SLUCK       ; 117 ; 106 ;123 ;4   ; 117 ; 3739 ;123456789;117; 5106 ;123 ;07.12.07; 14-ці Партызан       ; Слуцкая мініЦЭЦ №2, труба                            ; 53.047410; 27.551990;G
$;V;R  ;MIO; Чырвоная Слабада?;KRASNAYA SLOBODA; 117 ; 107 ;123 ;    ;     ;      ;         ;117; 5107 ;  3 ;15.07.06; Салігорскі р-н       ; Р55, мачта? (чыя?)                                   ; 52.853950; 27.193550;G*w
